_id,dataCollectionDate,beachName,windSpeed,windDirection,airTemp,rain,rainAmount,waterTemp,waterFowl,waveAction,waterClarity,turbidity
16329,2024-06-11,Kew Balmy Beach,13,N,12,No,NA,8,7,NONE,Clear,NA
16330,2024-06-11,Bluffer's Beach Park,13,N,12,No,NA,6,NA,NONE,Clear,NA
16331,2024-07-03,Marie Curtis Park East Beach,9,E,20,No,NA,16,NA,NONE,algae,2.12
16332,2024-07-03,Sunnyside Beach,9,E,20,No,NA,17,25,NONE,cloudy,0.54
16333,2024-07-03,Hanlan's Point Beach,9,E,20,No,NA,18,NA,NONE,clear,NA
16334,2024-07-03,Gibraltar Point Beach,9,E,20,No,NA,18,NA,NONE,clear,NA
16335,2024-07-03,Centre Island Beach,9,E,20,No,NA,18,NA,NONE,clear,NA
16336,2024-07-03,Ward's Island Beach,9,E,20,No,NA,19,3,NONE,clear,NA
16337,2024-07-03,Cherry Beach,9,E,20,No,NA,18,NA,NONE,clear,NA
16338,2024-07-03,Woodbine Beaches,9,E,20,No,NA,20,3,NONE,murky,NA
16339,2024-07-03,Kew Balmy Beach,9,E,20,No,NA,18,6,NONE,murky,NA
16340,2024-07-03,Bluffer's Beach Park,9,E,20,No,NA,16,24,LOW,clear,NA
16341,2019-06-30,Marie Curtis Park East Beach,17,NW,19,Yes,2,15,2,NONE,Clear,1.1
16342,2019-06-30,Sunnyside Beach,17,NW,19,Yes,2,14,12,NONE,Clear,0.72
16343,2019-06-30,Hanlan's Point Beach,17,NW,19,Yes,2,10.5,2,LOW,Murky,NA
16344,2019-06-30,Gibraltar Point Beach,17,NW,19,Yes,2,11.5,NA,LOW,Murky/Clear,NA
16345,2019-06-30,Centre Island Beach,17,NW,19,Yes,2,13,3,LOW,Clear,NA
16346,2019-06-30,Ward's Island Beach,17,NW,19,Yes,2,12,NA,LOW,Murky,NA
16347,2019-06-30,Cherry Beach,17,NW,19,Yes,2,16,NA,LOW,Murky,NA
16348,2019-06-30,Woodbine Beaches,17,NW,19,Yes,2,12,NA,LOW,Clear,NA
16349,2019-06-30,Kew Balmy Beach,17,NW,19,Yes,2,12,14,LOW,Clear,NA
16350,2019-06-30,Bluffer's Beach Park,17,NW,19,Yes,2,12,NA,LOW,Cloudy,NA
16351,2020-07-05,Marie Curtis Park East Beach,10,SW,19,No,NA,10,12,NONE,clear,0.82
16352,2020-07-05,Sunnyside Beach,10,SW,19,No,NA,8,4,NONE,clear,0.61
16353,2020-07-05,Hanlan's Point Beach,10,SW,19,No,NA,14,NA,NONE,clear,NA
16354,2020-07-05,Gibraltar Point Beach,10,SW,19,No,NA,15,NA,NONE,clear,NA
16355,2020-07-05,Centre Island Beach,10,SW,19,No,NA,16,4,NONE,clear,NA
16356,2020-07-05,Ward's Island Beach,10,SW,19,No,NA,16,NA,NONE,clear,NA
16357,2020-07-05,Cherry Beach,10,SW,19,No,NA,17,12,NONE,clear,NA
16358,2020-07-05,Woodbine Beaches,10,SW,19,No,NA,14,4,LOW,Clear,NA
16359,2020-07-05,Kew Balmy Beach,10,SW,19,No,NA,13,34,LOW,Cloudy,NA
16360,2020-07-05,Bluffer's Beach Park,10,SW,19,No,NA,13,NA,NONE,Clear,NA
16361,2024-08-25,Marie Curtis Park East Beach,4,SE,17,No,NA,20,7,NONE,Clear,1.27
16362,2024-08-25,Sunnyside Beach,4,SE,17,No,NA,20,32,NONE,Clear,0.95
16363,2024-08-25,Hanlan's Point Beach,4,SE,17,No,NA,21,3,NONE,Clear,NA
16364,2024-08-25,Gibraltar Point Beach,4,SE,17,No,NA,20,NA,NONE,Clear,NA
16365,2024-08-25,Centre Island Beach,4,SE,17,No,NA,20,19,NONE,Clear,NA
16366,2024-08-25,Ward's Island Beach,4,SE,17,No,NA,19,4,NONE,Clear,NA
16367,2024-08-25,Cherry Beach,NA,None,17,No,NA,21,12,NONE,Clear,NA
16368,2024-08-25,Woodbine Beaches,NA,None,17,No,NA,18,16,NONE,Clear,NA
16369,2024-08-25,Kew Balmy Beach,NA,None,17,No,NA,19,22,NONE,Clear,NA
16370,2024-08-25,Bluffer's Beach Park,NA,None,17,No,NA,17,7,NONE,Clear,NA
16371,2019-07-12,Marie Curtis Park East Beach,17,NW,19,Yes,0,14,4,LOW,Clear,0.45
16372,2019-07-12,Sunnyside Beach,17,NW,19,Yes,0,12,42,LOW,Clear,0.98
16373,2019-07-12,Hanlan's Point Beach,17,NW,19,Yes,0,16,8,LOW,Clear,NA
16374,2019-07-12,Gibraltar Point Beach,17,NW,19,Yes,0,16,NA,LOW,Clear,NA
16375,2019-07-12,Centre Island Beach,17,NW,19,Yes,0,18,NA,LOW,Clear,NA
16376,2019-07-12,Ward's Island Beach,17,NW,19,Yes,0,17,NA,LOW,Clear,NA
16377,2019-07-12,Cherry Beach,17,NW,19,Yes,0,20,2,LOW,Clear,NA
16378,2019-07-12,Woodbine Beaches,17,NW,19,Yes,0,19,2,LOW,Clear,NA
16379,2019-07-12,Kew Balmy Beach,17,NW,19,Yes,0,19,5,LOW,Clear,NA
16380,2019-07-12,Bluffer's Beach Park,17,NW,19,Yes,0,20,6,LOW,Murky,NA
16381,2021-08-25,Marie Curtis Park East Beach,4,SW,24,No,NA,22,NA,NONE,"Clear, murky",1.4
16382,2021-08-25,Sunnyside Beach,4,SW,24,No,NA,22,17,NONE,"Clear, cloudy",1.29
16383,2021-08-25,Hanlan's Point Beach,4,SW,24,No,NA,19,1,NONE,Clear,NA
16384,2021-08-25,Gibraltar Point Beach,4,SW,24,No,NA,19,1,LOW,Clear,NA
16385,2021-08-25,Centre Island Beach,4,SW,24,No,NA,21,1,NONE,Clear,NA
16386,2021-08-25,Ward's Island Beach,4,SW,24,No,NA,20,1,NONE,Clear,NA
16387,2021-08-25,Cherry Beach,4,SW,24,No,NA,21,1,NONE,Clear,NA
16388,2021-08-25,Woodbine Beaches,4,SW,24,No,NA,19,21,NONE,Clear,NA
16389,2021-08-25,Kew Balmy Beach,4,SW,24,No,NA,18,27,NONE,Clear,NA
16390,2021-08-25,Bluffer's Beach Park,4,SW,24,No,NA,18,21,NONE,Clear,NA
16391,2020-07-16,Marie Curtis Park East Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16392,2020-07-16,Sunnyside Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16393,2020-07-16,Hanlan's Point Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16394,2020-07-16,Gibraltar Point Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16395,2020-07-16,Centre Island Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16396,2020-07-16,Ward's Island Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16397,2020-07-16,Cherry Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16398,2020-07-16,Woodbine Beaches,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16399,2020-07-16,Kew Balmy Beach,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16400,2020-07-16,Bluffer's Beach Park,NA,None,NA,N/A,NA,NA,NA,None,None,NA
16401,2024-05-22,Marie Curtis Park East Beach,9,SE,19,No,NA,16,NA,NONE,clear,1.21
16402,2024-05-22,Sunnyside Beach,9,SE,19,No,NA,17,2,NONE,cloudy,1.32
16403,2024-05-22,Hanlan's Point Beach,9,SE,19,No,NA,15,NA,NONE,clear,NA
16404,2024-05-22,Gibraltar Point Beach,9,SE,19,No,NA,15,NA,NONE,clear,NA
16405,2024-05-22,Centre Island Beach,9,SE,19,No,NA,16,NA,NONE,clear,NA
16406,2024-05-22,Ward's Island Beach,9,SE,19,No,NA,6,NA,NONE,clear,NA
16407,2024-05-22,Cherry Beach,9,SE,19,No,NA,15,NA,NONE,clear,NA
16408,2024-05-22,Woodbine Beaches,9,SE,19,No,NA,18,8,NONE,clear,NA
16409,2024-05-22,Kew Balmy Beach,9,SE,19,No,NA,18,NA,NONE,clear,NA
16410,2024-05-22,Bluffer's Beach Park,9,SE,19,No,NA,18,11,NONE,clear,NA
16411,2020-07-30,Marie Curtis Park East Beach,7,W,18,Yes,NA,13,3,NONE,"Clear, Some Algae",0.83
16412,2020-07-30,Sunnyside Beach,7,W,18,Yes,NA,17,18,NONE,"Clear, Some Algae",0.76
16413,2020-07-30,Hanlan's Point Beach,7,W,18,Yes,NA,14,NA,NONE,Clear,NA
16414,2020-07-30,Gibraltar Point Beach,7,W,18,Yes,NA,17,NA,NONE,Clear,NA
16415,2020-07-30,Centre Island Beach,7,W,18,Yes,NA,17,NA,NONE,Clear,NA
16416,2020-07-30,Ward's Island Beach,7,W,18,Yes,NA,18,20,NONE,Clear,NA
16417,2020-07-30,Cherry Beach,7,W,18,Yes,NA,20,NA,NONE,Clear,NA
16418,2020-07-30,Woodbine Beaches,7,W,18,Yes,NA,8,3,NONE,"Clear, Algae at shore",NA
16419,2020-07-30,Kew Balmy Beach,7,W,18,Yes,NA,9,54,NONE,Clear,NA
16420,2020-07-30,Bluffer's Beach Park,7,W,18,Yes,NA,10,NA,NONE,Clear,NA
16421,2018-08-21,Marie Curtis Park East Beach,11,E,22,Yes,NA,24,59,HIGH,Cloudy,1
16422,2018-08-21,Sunnyside Beach,11,E,22,Yes,NA,19,5,MOD,Cloudy,8.1
16423,2018-08-21,Hanlan's Point Beach,11,E,22,Yes,NA,22,NA,LOW,Clear,NA
16424,2018-08-21,Gibraltar Point Beach,11,E,22,Yes,NA,22,NA,LOW,Cloudy,NA
16425,2018-08-21,Centre Island Beach,11,E,22,Yes,NA,22,NA,LOW,Clear,NA
16426,2018-08-21,Ward's Island Beach,11,E,22,Yes,NA,22,NA,LOW,Cloudy,NA
16427,2018-08-21,Cherry Beach,11,E,22,No,NA,22,3,LOW,Clear,NA
16428,2018-08-21,Woodbine Beaches,11,E,22,No,NA,17,4,MOD,Murky,NA
16429,2018-08-21,Kew Balmy Beach,11,E,22,No,NA,17,13,LOW,Murky,NA
16430,2018-08-21,Bluffer's Beach Park,11,E,22,No,NA,23,NA,HIGH,Murky,NA
16431,2023-06-01,Marie Curtis Park East Beach,9,W,19,No,NA,18,NA,NONE,clear,0.57
16432,2023-06-01,Sunnyside Beach,9,W,19,No,NA,18,2,NONE,clear,0.71
16433,2023-06-01,Hanlan's Point Beach,9,W,19,No,NA,17,2,NONE,clear,NA
16434,2023-06-01,Gibraltar Point Beach,9,W,19,No,NA,15,NA,NONE,clear,NA
16435,2023-06-01,Centre Island Beach,9,W,19,No,NA,16,NA,NONE,clear,NA
16436,2023-06-01,Ward's Island Beach,9,W,19,No,NA,17,NA,NONE,clear,NA
16437,2023-06-01,Cherry Beach,9,W,19,No,NA,18,NA,NONE,claer,NA
16438,2023-06-01,Woodbine Beaches,9,W,19,No,NA,16,2,NONE,clear,NA
16439,2023-06-01,Kew Balmy Beach,9,W,19,No,NA,17,30,NONE,clear,NA
16440,2023-06-01,Bluffer's Beach Park,9,W,19,No,NA,17,20,NONE,clear,NA
16441,2023-06-17,Marie Curtis Park East Beach,15,NW,15,No,NA,16,NA,NONE,Cloudy,1.33
16442,2023-06-17,Sunnyside Beach,15,NW,15,No,NA,15,7,NONE,Clear,0.66
16443,2023-06-17,Hanlan's Point Beach,15,NW,15,No,NA,14,19,NONE,Clear,NA
16444,2023-06-17,Gibraltar Point Beach,15,NW,15,No,NA,15,NA,NONE,Clear,NA
16445,2023-06-17,Centre Island Beach,15,NW,15,No,NA,15,53,NONE,Clear,NA
16446,2023-06-17,Ward's Island Beach,15,NW,15,No,NA,16,NA,NONE,Clear,NA
16447,2023-06-17,Cherry Beach,15,NW,15,No,NA,18,NA,NONE,Murky,NA
16448,2023-06-17,Woodbine Beaches,15,NW,15,No,NA,14,NA,NONE,clear,NA
16449,2023-06-17,Kew Balmy Beach,15,NW,15,No,NA,13,17,NONE,clear,NA
16450,2023-06-17,Bluffer's Beach Park,15,NW,15,No,NA,14,NA,NONE,clear,NA
16451,2023-06-18,Marie Curtis Park East Beach,8,NW,16,No,NA,14,NA,NONE,Clear,0.65
16452,2023-06-18,Sunnyside Beach,8,NW,16,No,NA,10,8,NONE,Clear,0.47
16453,2023-06-18,Hanlan's Point Beach,8,NW,16,No,NA,12,4,NONE,Clear,NA
16454,2023-06-18,Gibraltar Point Beach,8,NW,16,No,NA,12,8,NONE,Clear,NA
16455,2023-06-18,Centre Island Beach,8,NW,16,No,NA,12,8,NONE,Clear,NA
16456,2023-06-18,Ward's Island Beach,8,NW,16,No,NA,12,7,NONE,Clear,NA
16457,2023-06-18,Cherry Beach,8,NW,16,No,NA,12,NA,NONE,Clear,NA
16458,2023-06-18,Woodbine Beaches,8,NW,16,No,NA,13,3,NONE,clear,NA
16459,2023-06-18,Kew Balmy Beach,8,NW,16,No,NA,13,12,NONE,clear,NA
16460,2023-06-18,Bluffer's Beach Park,8,NW,16,No,NA,14,6,NONE,clear,NA
16461,2023-06-19,Marie Curtis Park East Beach,22,NE,17,No,NA,17,7,NONE,Murky,1.19
16462,2023-06-19,Sunnyside Beach,22,NE,17,No,NA,18,14,LOW,Cloudy,0.55
16463,2023-06-19,Hanlan's Point Beach,22,NE,17,No,NA,16,8,NONE,Clear,NA
16464,2023-06-19,Gibraltar Point Beach,22,NE,17,No,NA,16,NA,MOD,Clear,NA
16465,2023-06-19,Centre Island Beach,22,NE,17,No,NA,16,22,LOW,Clear,NA
16466,2023-06-19,Ward's Island Beach,22,NE,17,No,NA,16,3,NONE,Clear,NA
16467,2023-06-19,Cherry Beach,22,NE,17,No,NA,17,4,NONE,Cloudy,NA
16468,2023-06-19,Woodbine Beaches,22,NE,17,No,NA,15,11,MOD,Clear,NA
16469,2023-06-19,Kew Balmy Beach,22,NE,17,No,NA,15,48,MOD,Clear,NA
16470,2023-06-19,Bluffer's Beach Park,22,NE,17,No,NA,15,20,LOW,"Murky, debris",NA
16471,2020-07-18,Marie Curtis Park East Beach,11,SW,23,No,NA,17,4,LOW,clear,NA
16472,2020-07-18,Sunnyside Beach,11,SW,23,No,NA,17,12,NONE,clear,NA
16473,2020-07-18,Hanlan's Point Beach,11,SW,23,No,NA,19,NA,LOW,clear,NA
16474,2020-07-18,Gibraltar Point Beach,11,SW,23,No,NA,19,4,LOW,clear,NA
16475,2020-07-18,Centre Island Beach,11,SW,23,No,NA,20,NA,LOW,clear,NA
16476,2020-07-18,Ward's Island Beach,11,SW,23,No,NA,20,NA,LOW,clear,NA
16477,2020-07-18,Cherry Beach,11,SW,23,No,NA,20,3,NONE,clear,NA
16478,2020-07-18,Woodbine Beaches,11,SW,23,No,NA,18,1,LOW,algae,NA
16479,2020-07-18,Kew Balmy Beach,11,SW,23,No,NA,18,25,LOW,algae,NA
16480,2020-07-18,Bluffer's Beach Park,11,SW,23,No,NA,20,NA,LOW,cloudy,NA
16481,2021-06-22,Marie Curtis Park East Beach,13,NW,12,Yes,4,10,12,NONE,Murky,0.58
16482,2021-06-22,Sunnyside Beach,13,NW,12,Yes,4,12,51,NONE,Murky,0.75
16483,2021-06-22,Hanlan's Point Beach,13,NW,12,Yes,4,12,NA,NONE,Murky,NA
16484,2021-06-22,Gibraltar Point Beach,13,NW,12,Yes,4,13,NA,NONE,Murky,NA
16485,2021-06-22,Centre Island Beach,13,NW,12,Yes,4,15,NA,NONE,Murky,NA
16486,2021-06-22,Ward's Island Beach,13,NW,12,Yes,4,15,NA,NONE,Murky,NA
16487,2021-06-22,Cherry Beach,13,NW,12,Yes,4,16,NA,NONE,Clear,NA
16488,2021-06-22,Woodbine Beaches,13,NW,12,Yes,4,5,NA,NONE,Clear,NA
16489,2021-06-22,Kew Balmy Beach,13,NW,12,Yes,4,5,42,NONE,Clear,NA
16490,2021-06-22,Bluffer's Beach Park,13,NW,12,Yes,4,8,5,NONE,Clear,NA
16491,2020-08-16,Marie Curtis Park East Beach,9,S,21,No,NA,19,NA,NONE,Murky,3.81
16492,2020-08-16,Sunnyside Beach,9,S,21,No,NA,18,4,NONE,Clear,1.53
16493,2020-08-16,Hanlan's Point Beach,9,S,21,No,NA,18,2,NONE,Clear,NA
16494,2020-08-16,Gibraltar Point Beach,9,S,21,No,NA,19,3,NONE,Clear,NA
16495,2020-08-16,Centre Island Beach,9,S,21,No,NA,20,NA,NONE,Murky,NA
16496,2020-08-16,Ward's Island Beach,9,S,21,No,NA,20,NA,NONE,Clear,NA
16497,2020-08-16,Cherry Beach,9,S,21,No,NA,21,4,NONE,Murky,NA
16498,2020-08-16,Woodbine Beaches,9,S,21,No,NA,20,40,NONE,Murky,NA
16499,2020-08-16,Kew Balmy Beach,9,S,21,No,NA,20,60,NONE,Murky,NA
16500,2020-08-16,Bluffer's Beach Park,9,S,21,No,NA,17,NA,LOW,Murky,NA
16501,2022-07-12,Marie Curtis Park East Beach,11,W,21,Yes,3,16,2,LOW,Cloudy,0.85
16502,2022-07-12,Sunnyside Beach,11,W,21,Yes,3,18,24,MOD,Cloudy,1.07
16503,2022-07-12,Hanlan's Point Beach,11,W,21,Yes,3,17,NA,MOD,Cloudy,NA
16504,2022-07-12,Gibraltar Point Beach,11,W,21,Yes,3,17,NA,MOD,Cloudy,NA
16505,2022-07-12,Centre Island Beach,11,W,21,Yes,3,19,NA,LOW,Cloudy,NA
16506,2022-07-12,Ward's Island Beach,11,W,21,Yes,3,18,NA,LOW,Cloudy,NA
16507,2022-07-12,Cherry Beach,11,W,21,Yes,3,18,NA,LOW,Clear,NA
16508,2022-07-12,Woodbine Beaches,11,W,21,Yes,3,17,NA,LOW,Clear,NA
16509,2022-07-12,Kew Balmy Beach,11,W,21,Yes,3,16,8,LOW,Clear,NA
16510,2022-07-12,Bluffer's Beach Park,11,W,21,Yes,3,17,1,NONE,Clear,NA
16511,2022-07-31,Marie Curtis Park East Beach,8,W,16,No,NA,8,61,NONE,Clear/Algae,0.91
16512,2022-07-31,Sunnyside Beach,8,W,16,No,NA,12,108,NONE,Clear/Algae,0.79
16513,2022-07-31,Hanlan's Point Beach,8,W,16,No,NA,13,NA,NONE,Clear,NA
16514,2022-07-31,Gibraltar Point Beach,8,W,16,No,NA,14,NA,NONE,Clear,NA
16515,2022-07-31,Centre Island Beach,8,W,16,No,NA,14,100,NONE,Algae,NA
16516,2022-07-31,Ward's Island Beach,8,W,16,No,NA,14,NA,NONE,Clear,NA
16517,2022-07-31,Cherry Beach,8,W,16,No,NA,15,NA,NONE,Clear,NA
16518,2022-07-31,Woodbine Beaches,8,W,16,No,NA,15,6,NONE,Clear,NA
16519,2022-07-31,Kew Balmy Beach,8,W,16,No,NA,17,8,NONE,Clear,NA
16520,2022-07-31,Bluffer's Beach Park,8,W,16,No,NA,13,NA,NONE,Clear,NA
16521,2023-07-29,Marie Curtis Park East Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16522,2023-07-29,Sunnyside Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16523,2023-07-29,Hanlan's Point Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16524,2023-07-29,Gibraltar Point Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16525,2023-07-29,Centre Island Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16526,2023-07-29,Ward's Island Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16527,2023-07-29,Cherry Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16528,2023-07-29,Woodbine Beaches,8,NE,24,No,NA,NA,NA,None,None,NA
16529,2023-07-29,Kew Balmy Beach,8,NE,24,No,NA,NA,NA,None,None,NA
16530,2023-07-29,Bluffer's Beach Park,8,NE,24,No,NA,NA,NA,None,None,NA
16531,2023-07-30,Marie Curtis Park East Beach,13,NW,17,Yes,10,20,NA,NONE,Very cloudy,7.49
16532,2023-07-30,Sunnyside Beach,13,NW,17,Yes,10,21,NA,NONE,Clear,1.42
16533,2023-07-30,Hanlan's Point Beach,13,NW,17,Yes,10,20,8,NONE,Clear,NA
16534,2023-07-30,Gibraltar Point Beach,13,NW,17,Yes,10,20,NA,NONE,Clear,NA
16535,2023-07-30,Centre Island Beach,13,NW,17,Yes,10,19,18,NONE,Clear,NA
16536,2023-07-30,Ward's Island Beach,13,NW,17,Yes,10,21,NA,NONE,Clear,NA
16537,2023-07-30,Cherry Beach,13,NW,17,Yes,10,21,7,NONE,Clear,NA
16538,2023-07-30,Woodbine Beaches,13,NW,17,Yes,10,21,2,NONE,Cloudy,NA
16539,2023-07-30,Kew Balmy Beach,13,NW,17,Yes,10,21,33,NONE,Cloudy,NA
16540,2023-07-30,Bluffer's Beach Park,13,NW,17,Yes,10,21,1,LOW,Cloudy,NA
16541,2023-07-31,Marie Curtis Park East Beach,8,W,17,No,NA,NA,NA,None,None,NA
16542,2023-07-31,Sunnyside Beach,8,W,17,No,NA,NA,NA,None,None,NA
16543,2023-07-31,Hanlan's Point Beach,8,W,17,No,NA,19,NA,NONE,Murky,NA
16544,2023-07-31,Gibraltar Point Beach,8,W,17,No,NA,20,NA,NONE,Clear,NA
16545,2023-07-31,Centre Island Beach,8,W,17,No,NA,20,NA,NONE,Clear,NA
16546,2023-07-31,Ward's Island Beach,8,W,17,No,NA,20,2,NONE,Clear,NA
16547,2023-07-31,Cherry Beach,8,W,17,No,NA,19,2,NONE,Clear,NA
16548,2023-07-31,Woodbine Beaches,8,W,17,No,NA,20,11,NONE,clear,NA
16549,2023-07-31,Kew Balmy Beach,8,W,17,No,NA,20,59,NONE,clear,NA
16550,2023-07-31,Bluffer's Beach Park,8,W,17,No,NA,18,5,NONE,clear,NA
16551,2022-07-08,Marie Curtis Park East Beach,9,W,19,No,NA,15,7,NONE,Clear,0.55
16552,2022-07-08,Sunnyside Beach,9,W,19,No,NA,16,NA,NONE,Clear,0.45
16553,2022-07-08,Hanlan's Point Beach,9,W,19,No,NA,18,1,NONE,Clear,NA
16554,2022-07-08,Gibraltar Point Beach,9,W,19,No,NA,18,NA,NONE,Clear,NA
16555,2022-07-08,Centre Island Beach,9,W,19,No,NA,18,10,NONE,Clear,NA
16556,2022-07-08,Ward's Island Beach,9,W,19,No,NA,20,6,NONE,Clear,NA
16557,2022-07-08,Cherry Beach,9,W,19,No,NA,20,3,NONE,Clear,NA
16558,2022-07-08,Woodbine Beaches,9,W,19,No,NA,15,NA,NONE,clear,NA
16559,2022-07-08,Kew Balmy Beach,9,W,19,No,NA,15,137,NONE,clear,NA
16560,2022-07-08,Bluffer's Beach Park,9,W,19,No,NA,17,NA,NONE,clear,NA
16561,2022-07-14,Marie Curtis Park East Beach,15,NW,19,N/A,NA,14,17,NONE,Clear,0.55
16562,2022-07-14,Sunnyside Beach,15,NW,19,N/A,NA,16,54,NONE,Clear,0.71
16563,2022-07-14,Hanlan's Point Beach,15,NW,19,N/A,NA,14,NA,NONE,Clear,NA
16564,2022-07-14,Gibraltar Point Beach,15,NW,19,N/A,NA,15,NA,NONE,Murky,NA
16565,2022-07-14,Centre Island Beach,15,NW,19,N/A,NA,15,NA,NONE,Clear,NA
16566,2022-07-14,Ward's Island Beach,15,NW,19,N/A,NA,15,15,NONE,Clear,NA
16567,2022-07-14,Cherry Beach,15,NW,19,No,NA,17,NA,NONE,Clear,NA
16568,2022-07-14,Woodbine Beaches,15,NW,19,No,NA,18,NA,NONE,Clear,NA
16569,2022-07-14,Kew Balmy Beach,15,NW,19,No,NA,17,87,NONE,Clear,NA
16570,2022-07-14,Bluffer's Beach Park,15,NW,19,No,NA,16,12,NONE,Clear,NA
16571,2022-08-15,Marie Curtis Park East Beach,30,NE,22,No,NA,19,NA,LOW,cloudy,4.15
16572,2022-08-15,Sunnyside Beach,30,NE,22,No,NA,19,36,NONE,clear,0.6
16573,2022-08-15,Hanlan's Point Beach,30,NE,22,No,NA,19,3,NONE,clear,NA
16574,2022-08-15,Gibraltar Point Beach,30,NE,22,No,NA,20,NA,MOD,clear,NA
16575,2022-08-15,Centre Island Beach,30,NE,22,No,NA,20,7,LOW,"Murky, algae",NA
16576,2022-08-15,Ward's Island Beach,30,NE,22,No,NA,21,NA,LOW,clear,NA
16577,2022-08-15,Cherry Beach,30,NE,22,No,NA,21,NA,MOD,clear,NA
16578,2022-08-15,Woodbine Beaches,30,NE,22,No,NA,19,3,MOD,Murky,NA
16579,2022-08-15,Kew Balmy Beach,30,NE,22,No,NA,19,71,MOD,Murky,NA
16580,2022-08-15,Bluffer's Beach Park,30,NE,22,No,NA,20,16,LOW,cloudy,NA
16581,2024-08-15,Marie Curtis Park East Beach,9,SW,18,No,NA,19,NA,NONE,Clear,0.77
16582,2024-08-15,Sunnyside Beach,9,SW,18,No,NA,19,16,NONE,Clear,0.82
16583,2024-08-15,Hanlan's Point Beach,9,SW,18,No,NA,20,20,NONE,Clear,NA
16584,2024-08-15,Gibraltar Point Beach,9,SW,18,No,NA,20,NA,NONE,Clear,NA
16585,2024-08-15,Centre Island Beach,9,SW,18,No,NA,20,50,NONE,Clear,NA
16586,2024-08-15,Ward's Island Beach,9,SW,18,No,NA,21,15,NONE,Clear,NA
16587,2024-08-15,Cherry Beach,9,SW,18,N/A,NA,22,15,NONE,Clear,NA
16588,2024-08-15,Woodbine Beaches,9,SW,18,N/A,NA,12,3,NONE,Clear,NA
16589,2024-08-15,Kew Balmy Beach,9,SW,18,N/A,NA,13,NA,NONE,Clear,NA
16590,2024-08-15,Bluffer's Beach Park,9,SW,18,N/A,NA,9,7,NONE,Clear,NA
16591,2020-08-11,Marie Curtis Park East Beach,9,SE,23,No,NA,15,3,MOD,"Murky, Algae",2.18
16592,2020-08-11,Sunnyside Beach,9,SE,23,No,NA,17,6,LOW,"Clear, Some Algae",1.89
16593,2020-08-11,Hanlan's Point Beach,9,SE,23,No,NA,18,4,LOW,Clear,NA
16594,2020-08-11,Gibraltar Point Beach,9,SE,23,No,NA,19,NA,MOD,Clear,NA
16595,2020-08-11,Centre Island Beach,9,SE,23,No,NA,20,3,LOW,Debris,NA
16596,2020-08-11,Ward's Island Beach,9,SE,23,No,NA,19,NA,MOD,Clear,NA
16597,2020-08-11,Cherry Beach,9,SE,23,No,NA,20,2,LOW,Debris,NA
16598,2020-08-11,Woodbine Beaches,9,SE,23,No,NA,15,10,LOW,Cloudy,NA
16599,2020-08-11,Kew Balmy Beach,9,SE,23,No,NA,15,25,LOW,Cloudy,NA
16600,2020-08-11,Bluffer's Beach Park,9,SE,23,No,NA,16,3,HIGH,Clear,NA
16601,2024-05-28,Marie Curtis Park East Beach,30,NW,16,Yes,23,14,NA,NONE,clear,1.08
16602,2024-05-28,Sunnyside Beach,30,NW,16,Yes,23,15,NA,NONE,murky,3.47
16603,2024-05-28,Hanlan's Point Beach,30,NW,16,Yes,23,15,NA,NONE,clear,NA
16604,2024-05-28,Gibraltar Point Beach,30,NW,16,Yes,23,14,NA,NONE,clear,NA
16605,2024-05-28,Centre Island Beach,30,NW,16,Yes,23,13,7,NONE,clear,NA
16606,2024-05-28,Ward's Island Beach,30,NW,16,Yes,23,14,2,NONE,clear,NA
16607,2024-05-28,Cherry Beach,30,NW,16,Yes,23,15,NA,NONE,clear,NA
16608,2024-05-28,Woodbine Beaches,30,NW,16,Yes,23,14,2,NONE,cloudy,NA
16609,2024-05-28,Kew Balmy Beach,30,NW,16,Yes,23,14,NA,NONE,cloudy,NA
16610,2024-05-28,Bluffer's Beach Park,30,NW,16,Yes,23,14,NA,NONE,clear,NA
16611,2024-08-30,Marie Curtis Park East Beach,13,NE,19,Yes,3,20,NA,LOW,cloudy,4.49
16612,2024-08-30,Sunnyside Beach,13,NE,19,Yes,3,20,30,NONE,cloudy,0.61
16613,2024-08-30,Hanlan's Point Beach,13,NE,19,Yes,3,21,NA,NONE,clear,NA
16614,2024-08-30,Gibraltar Point Beach,13,NE,19,Yes,3,20,NA,None,clear,NA
